fp_sol,normalized_hash,label,n_assessments,n_positive,n_negative,n_assessed_types,assessed_types,positive_types,assessed_swcs,source_datasets,source_path,v1_labels,v1_splits,same_label,conflict_reason
54e3beba4ddff7a98f90e099613a0e6e,abec2891bab84fd3e08505df42f29608653e0207340d17314d44338619852f45,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\54e3beba4ddff7a98f90e099613a0e6e.sol,0,train,False,cgt_v1_label_conflict
550dc9babd913742cecfdd3400ec2480,6fa6e08c89a75c244dae306a2f77e6b79e081c4509b84b4e94abf72db7ba6286,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\550dc9babd913742cecfdd3400ec2480.sol,1,train,True,
56d37edcdbad29a19c64d906e452b2e5,77d7980fd45eb1338476fcfd8e36abff136352b39ddd3127bc3744970a9f5cd3,1,1,1,0,1,bad_randomness,bad_randomness,120,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\56d37edcdbad29a19c64d906e452b2e5.sol,1,train,True,
56db50c77b9d2b6960c93e739e7592b9,529b74040409dc0bad421cb9a7c6c780ef015a3a06057e1d78ff3b7acb443ebc,1,1,1,0,1,time_manipulation,time_manipulation,116,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\56db50c77b9d2b6960c93e739e7592b9.sol,1,test,True,
56f2869b2219a217fa7f0523a3c738f1,e3d00ebc8e9636338e76b7633c22d7eedb2218b1d1590813f5b902d7769b02b5,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\56f2869b2219a217fa7f0523a3c738f1.sol,1,train,True,
5779579f9ba8cd1df1d151db09b2ace5,2cb2e6c91e31434cb36edea07d4a03f5ec6c3727d93dd1ef16054632913f1b33,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\5779579f9ba8cd1df1d151db09b2ace5.sol,1,train,True,
57d7b6bf36fc9ef5c366e1f5d0258ab9,6c648303eed4206539b1dc80ec54bfb9ae5fd59e176ef8184486751327a5f9c1,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\57d7b6bf36fc9ef5c366e1f5d0258ab9.sol,0,train,False,cgt_v1_label_conflict
595f6c75a474df0bf0b0c9e6f13ebab7,fec3ea2e914596076f3fbbd81cd38f70dd3a4d4d06879826bb48a1e5dd888383,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\595f6c75a474df0bf0b0c9e6f13ebab7.sol,1,train,True,
5a00d369ef786eed405c4cdb06cda240,0c0854fdd2d10ba44cc4d65c8e22f04d03e6a036fc4fd1057893621d0ac70338,1,7,6,1,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\5a00d369ef786eed405c4cdb06cda240.sol,1,train,True,
5bedf6bbf39fbf476429737541632f60,269a166ea516172128c899a6adffd56cd184224677f6ec6b816f96647c1333a2,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\5bedf6bbf39fbf476429737541632f60.sol,1,train,True,
5c1be500d6563c607ac8634e9ac48456,2e3eaefba87924487b9dd5decbe27804f14003ed6edc626ba4fdcc78e8d7b4f1,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\5c1be500d6563c607ac8634e9ac48456.sol,1,val,True,
5c990d1152f99cdc49500e4276369a21,154db89d533dd8db311734960e67370d7eeac8cbf78bd5f0b617a43551f2ee15,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\5c990d1152f99cdc49500e4276369a21.sol,1,train,True,
5ca5f1ad8c2ad022aa9997134a0a2d80,1b1d9f1047d05df5c8a5c8eda33efee111628e42676bd2d23c5e847f15b4f185,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\5ca5f1ad8c2ad022aa9997134a0a2d80.sol,0,train,True,
5d2c93af3a1f2604179d93e36304377e,4673f7985fd043537c3ac9a4f9eb0b8799503bc66848ff4af7c230c6061d7bb2,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\5d2c93af3a1f2604179d93e36304377e.sol,1,train,False,cgt_v1_label_conflict
5ed7a351b37a1f783a692e7711c97fa2,4dd75e7aec49d3657af644b81ea8488fb54364bc23b042f7e3cc1db4c5a1d695,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,denial_service,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\5ed7a351b37a1f783a692e7711c97fa2.sol,0,train,False,cgt_v1_label_conflict
5f0839995f42647500c00172ccb218c0,48940753bf5d6b4eccf3d022e1cebf4bc18ca13cbefdfc39287464de674063a9,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\5f0839995f42647500c00172ccb218c0.sol,0,val,False,cgt_v1_label_conflict
5f20afb1af31f6e2d104239f530b670b,64134288e6a2484c7c32b606c6e706192454269365b3d9efe638f4e44d1b8158,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\5f20afb1af31f6e2d104239f530b670b.sol,1,train,True,
5fe1361f2c3f5f849d45a42ce014f7e9,1acb317e0c2dfb85c21320eb4545aba22b38553a336cae33e7ef9e4425b9dbe4,1,1,1,0,1,arithmetic,arithmetic,101,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\5fe1361f2c3f5f849d45a42ce014f7e9.sol,1,val,True,
5fe73d9c557aac78b6ede1e2bb107834,ed484e20c076217bb5a9cedb09f774a6e7cb78d12d6c83dbfb9688a9171893fd,1,12,3,9,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\5fe73d9c557aac78b6ede1e2bb107834.sol,0,train,False,cgt_v1_label_conflict
606b426b367d87d5b9fbad5ffc5b0a63,d3dba995650d3474ba92e2982bd3bd3efe01702f0541147d3347b1b655aba63e,1,1,1,0,1,denial_service,denial_service,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\606b426b367d87d5b9fbad5ffc5b0a63.sol,1,test,True,
62340f0349e3927ce18f8355d8339db6,fb48f046bb3978885437d8a34de48bd97b5061bca190c96fe6eefd79fc7c2664,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\62340f0349e3927ce18f8355d8339db6.sol,1,train,True,
624e825fc92adabb2d5fdc4a69dcc9a7,fc221b6c467ec0446f582b552ae7dfba1cd86d101112d999e366577fd0ecd251,0,1,0,1,1,front_running,,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\624e825fc92adabb2d5fdc4a69dcc9a7.sol,1,val,False,cgt_v1_label_conflict
62698b36004b272aaae495f90b7d6eae,48e0c2721c3bbe75adb74b8a9d894f24122f27671a7217653d20fe49f64c8cb9,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\62698b36004b272aaae495f90b7d6eae.sol,1,train,True,
628633b12b0408bc5db864fe26cee05f,30a4907a97bbaf6aedbdc6776f501e6b17349244b8dd257d1978ebf5780a6e94,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\628633b12b0408bc5db864fe26cee05f.sol,1,train,True,
63753d986c8c3294de2b15caf9b24f66,eecce48ec493410f56964083929e77fcdfcabcdf9ce0d331374aa85d90bddc73,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\63753d986c8c3294de2b15caf9b24f66.sol,1,train,True,
63d5dd30b9506a4d44ce4ce7f00cb44b,eadaf16ba55e331755a74ae0a0217890e2860d47786509ba6454e7c2f0699ad3,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\63d5dd30b9506a4d44ce4ce7f00cb44b.sol,1,val,True,
64a52ae72e4952e5b373d8453b51d12e,836564c5e140140bb88b0765e28be4cb5358ce6e3c341bf7e2c706dd3ed5d440,0,6,0,6,5,bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\64a52ae72e4952e5b373d8453b51d12e.sol,0,train,True,
65358e508c5a5823bd6723c5362214b7,4f0cddc5efd7231bfa6b9aa5ba971ddc43c8bff308fce7a488817984f8ad6070,1,1,1,0,1,bad_randomness,bad_randomness,120,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\65358e508c5a5823bd6723c5362214b7.sol,1,train,True,
65b904a4249f2c1308ae14e4250b31d2,3f8f604dab2a0b88ea61770a51308ab083360a8e221ceed05685e1c65fd6e500,0,1,0,1,1,front_running,,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\65b904a4249f2c1308ae14e4250b31d2.sol,1,train,False,cgt_v1_label_conflict
65dac7037f5d9cfbbcea9804ca0228fa,c67fba9c2b7a7bc008061b4860e2436f9086d63e53cbab5fe23058f03bc9b44d,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\65dac7037f5d9cfbbcea9804ca0228fa.sol,1,train,True,
662e96aba0463e857799b3bbdd600a21,64773947513429e2a3a2970f6fe56eb029de8667cc68e4a9973b51f2f01fb92f,1,5,1,4,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,bad_randomness,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\662e96aba0463e857799b3bbdd600a21.sol,1,train,True,
66bdef17fd9bb9e1afc0a910763d9f2e,2133ecef758b11fe4688bdb3254b67ae62ff2248b56dcd810f341651ff84c0b4,1,1,1,0,1,arithmetic,arithmetic,101,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\66bdef17fd9bb9e1afc0a910763d9f2e.sol,1,train,True,
6876866d90fd59ca5fa0e6f41ffa67e7,e8a13ab3428fcbf6fe3f46d68f7ffe76e7e0801eca7d4834794bbfa6f6c839c1,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\6876866d90fd59ca5fa0e6f41ffa67e7.sol,0,train,False,cgt_v1_label_conflict
6a7c9fe18a54014989f183594f750b7e,4ac847a267de47c640c3e5c2fee29b008446001826f1e1722dc6b87f0e2b5aeb,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\6a7c9fe18a54014989f183594f750b7e.sol,0,train,True,
6ae664310e55006657614c53629a4da9,17bc74aa443af1158cae49aa890bd0d63c2f82062873ff4f89e99e316d61b88c,1,2,2,0,1,denial_service,denial_service,113,NotSoSmartC|SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\6ae664310e55006657614c53629a4da9.sol,1,train,True,
6b115ee071fcae948b091496cf35d1e8,ccc34f9555e9ac53abfad3eb4b64bac50e350c5a5b2648e736147e3be01c53cb,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\6b115ee071fcae948b091496cf35d1e8.sol,1,train,True,
6b20579c65a668e183a8b5f643b3e8a3,9211bb51b6ab1c1f6b1d234d97aacc7e2553beb88b4f87e7fdf097e202f76428,1,12,1,11,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120|128,CodeSmells|Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\6b20579c65a668e183a8b5f643b3e8a3.sol,1,train,True,
6c95c2086e5a58f7a5fbede278fd7aff,033b1a14d1ef44783b2e4d540a3097a9065fa6ae8599b96cb2debc39c6ec00c8,1,1,1,0,1,reentrancy,reentrancy,107,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\6c95c2086e5a58f7a5fbede278fd7aff.sol,1,train,True,
6c9ab920b9cdadd878ae8b7096af7d99,02b17ebb912d96726d929ebb5dbf6ede03be3d8ad80fd2eb7740f9ff099453e5,1,1,1,0,1,denial_service,denial_service,113,Doublade,C:\Users\Exauce\Documents\smart-contract-cgt\source\6c9ab920b9cdadd878ae8b7096af7d99.sol,1,train,True,
6cb8409b6c9e9271ee3264a63dafc311,ea0dbbf2b9d8daf379fa2e9ffc58101376894281f42afff78bce3dda336b5baa,1,2,2,0,1,front_running,front_running,114,SBcurated|SWCregistry,C:\Users\Exauce\Documents\smart-contract-cgt\source\6cb8409b6c9e9271ee3264a63dafc311.sol,1,train,True,
6d8fdfec2d8d906af77ef9348826ded5,d810471f4edeef192ca84ae3d5f9e5a55450c53b49ff9729caa58ba75e2f8c21,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\6d8fdfec2d8d906af77ef9348826ded5.sol,1,test,True,
6d9482b4cd3474f56302fa9e0aa11b9a,e0a873368473876e92d454cbd71a777bca599de1b170c9f4c3b1ceeecf7a53e6,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\6d9482b4cd3474f56302fa9e0aa11b9a.sol,1,train,True,
6e142d71cf85bf75de0dd92c91ffc728,dd79d70af73ee725d5b30c3ff4d6f2b945c192847413611cfd47c2865f3dfb69,0,1,0,1,1,front_running,,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\6e142d71cf85bf75de0dd92c91ffc728.sol,1,train,False,cgt_v1_label_conflict
6e15a796e67f49d461c272a239b2f8c1,994da7309e473bceb12a58310a825c5d8249ff950f5f4c5326b1f4b666f2138b,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\6e15a796e67f49d461c272a239b2f8c1.sol,0,val,False,cgt_v1_label_conflict
6e4b3ed000f12e010bb6cd71ea221ccc,e336e713bbeb2ea754420393d5292e186b6cd47bad39fd1691a13abff99e8f27,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\6e4b3ed000f12e010bb6cd71ea221ccc.sol,0,train,True,
6ece64951dafab2a9629180884b012c0,777b26d008361594d26d285382b5cd41b782e71e0818c57e15f8be64f5e8f5ae,0,7,0,7,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\6ece64951dafab2a9629180884b012c0.sol,0,train,True,
6fa603e74548ec06302ec18baa4b9bee,11474b0c371e72d46f73149793703203531192c844b4d50b41eb00edace9cd4a,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\6fa603e74548ec06302ec18baa4b9bee.sol,1,train,True,
7023d82e11a18c67c3c512f6b00dcf21,11c31c4200bf644d27ede325d64f4f12eb04379fbf95d649451542a78883a969,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\7023d82e11a18c67c3c512f6b00dcf21.sol,1,train,True,
70a015ff90bd920aa01c03ee10ab2261,4d216b48b20d93486aa0aed389423eb2413580425995408b8e602aeda1a8ded2,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\70a015ff90bd920aa01c03ee10ab2261.sol,0|1,train,True,
70aba84981c52bbc3c9bb6dde5a2b5bb,0dc1c7ff48a37aceff69288a9748b5b9798e149787b0726d7f5a3e024d1ed416,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\70aba84981c52bbc3c9bb6dde5a2b5bb.sol,1,train,True,
70de90037c181068af94204d25bb95ca,dbf07af3c60790a82161f2d12665b1a88ad978fd4be496e493190a2aaed05a05,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\70de90037c181068af94204d25bb95ca.sol,1,train,True,
712f9cf1008da8711299ccb604e5e81e,d0b808b1ea282b10e741ca408f7b77876b0fabe92154b6a3b5879d8d3a802d12,1,1,1,0,1,time_manipulation,time_manipulation,116,ContractFuzzer,C:\Users\Exauce\Documents\smart-contract-cgt\source\712f9cf1008da8711299ccb604e5e81e.sol,1,test,True,
71527aa1621f5730d44f70c814224af5,6a67943baefc39ff12aa25699ee8ae03c14ba3eeb70c2e5acf7f6a4d64318642,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\71527aa1621f5730d44f70c814224af5.sol,0,val,True,
719007cfbebc3073a8af380758ece116,c50a2afa99049046c39755518b6c76de055af8ef299a94590923fbb2d4e87856,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\719007cfbebc3073a8af380758ece116.sol,1,val,True,
727bf7c0000dc0d7466424b7f904ef90,22a2125410463641dfd307dcfbb651afe604570a240cc30503a5e1559d746e71,1,1,1,0,1,denial_service,denial_service,128,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\727bf7c0000dc0d7466424b7f904ef90.sol,1,train,True,
72c7afddfd98c2b03e56fee91ef8c659,4651f83bc935da2dcdb9b11faf80bf8141485a6df434b064520b9c2cee6b9d66,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\72c7afddfd98c2b03e56fee91ef8c659.sol,1,train,False,cgt_v1_label_conflict
7380763578935dfc1d8bccebc0b5d941,e82b76b1fb0292d30555fb27c5b5fa9f3992f011e50ccd083c4be0efcdf3570d,0,1,0,1,1,front_running,,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\7380763578935dfc1d8bccebc0b5d941.sol,0,train,True,
73ae836135de464262086a9f1961be11,1baf65b8d018ba8130a3bbd7a6ee53c1977b97c09e08366493487b9744d0e6e3,1,1,1,0,1,unchecked_low_calls,unchecked_low_calls,104,SBcurated,C:\Users\Exauce\Documents\smart-contract-cgt\source\73ae836135de464262086a9f1961be11.sol,1,test,True,
745d5e6495ba738ec453cd8b4f66fc69,e08c0f6682601fd204ace0ee2b296aefc3bb75afe2996711c828eb6794dc61f2,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\745d5e6495ba738ec453cd8b4f66fc69.sol,0,test,False,cgt_v1_label_conflict
75df5b0e988c3570ca8b16f51a5af447,4b5421bbc808205cd373cf1c18d05e93c6716c13bc93b53aefe10409ce60eb0b,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\75df5b0e988c3570ca8b16f51a5af447.sol,0,train,False,cgt_v1_label_conflict
7655501e221832fb127faf31693068ab,aac4c8f7483236ef62e4571656cac7d90f03f4bade5807ed063bb53b938760dc,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7655501e221832fb127faf31693068ab.sol,1,train,True,
7659ad29230d62398ff513f1850a4118,3882a40cec69d428bd2a85b3e6d2e71d8e3a4553cef9e02e34807ca3e5807387,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7659ad29230d62398ff513f1850a4118.sol,0,train,False,cgt_v1_label_conflict
76a846f8a0240bbbd5dbdb0eac0a01c5,b9a6e05c6b8d301ec46b6d7f8b7852e51197d5e1f6588c55e202295ee65e216f,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\76a846f8a0240bbbd5dbdb0eac0a01c5.sol,0,test,False,cgt_v1_label_conflict
776db1c99d75c11ee0b71ff399dec3f4,8b2ceef9e852babb96ea4f36f73b074c0bd64cdc67cf1e8d909174e533c3b0a0,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\776db1c99d75c11ee0b71ff399dec3f4.sol,1,train,False,cgt_v1_label_conflict
781075ec09c15df6614568fd8fbf90f6,cd4ce120781feb0319d1a1e4f064c6138ee4bcc55beac02dde0db3600122de82,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\781075ec09c15df6614568fd8fbf90f6.sol,1,train,False,cgt_v1_label_conflict
781b4b91aaecaaaadc3393ec8a0860b1,0dcdd40a55daaf49d73cff244356ed0c5bdf227bdd42305f5a5b8889e024a924,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\781b4b91aaecaaaadc3393ec8a0860b1.sol,0,train,False,cgt_v1_label_conflict
78902daf6c646d04714637a71607b1fc,8ebc2cee16cb99cfdf16ef5e9b0ea9581566a49ac598fcbf95af7cbc21d5af5e,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\78902daf6c646d04714637a71607b1fc.sol,0,train,False,cgt_v1_label_conflict
7990b1772aa525c3ab47a288113924ba,46a67096ec06b25936247fa38c4871b8147104f29dc92e05227b3e1147ce1736,1,7,1,6,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7990b1772aa525c3ab47a288113924ba.sol,0,train,False,cgt_v1_label_conflict
7a15bd289068291a9f8932102ebd494f,a33ebeeddeb96372e456fd0974b000c7e7f8b325a17a704833f6bf48e996ddb9,1,7,3,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service|front_running,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7a15bd289068291a9f8932102ebd494f.sol,0,train,False,cgt_v1_label_conflict
7a3d32f14c635dbccb9a869664b4463c,54237e31af2df6da0f32ec3bdf56da45fe7f0a01bbdc020eda3430d2fb4fd941,1,7,4,3,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|bad_randomness|front_running|unchecked_low_calls,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7a3d32f14c635dbccb9a869664b4463c.sol,1,train,True,
7a8a16a3a4c33c2e3da6e20d6439a1e1,85fa7bd514a1e8bcbdd0ca15584d1b16d73aaf6bdf9534fac3656f9cb6eba3cd,1,7,2,5,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|reentrancy,101|104|107|113|114|120,Zeus|eThor,C:\Users\Exauce\Documents\smart-contract-cgt\source\7a8a16a3a4c33c2e3da6e20d6439a1e1.sol,0,train,False,cgt_v1_label_conflict
7b57ae5ad8fb8c5c3487feac77d39db4,fe40dc02d2ad55fa6648b80e2577b58d965a901b954fd170e6ef9dbe539b1443,1,6,2,4,6,arithmetic|bad_randomness|denial_service|front_running|reentrancy|unchecked_low_calls,arithmetic|denial_service,101|104|107|113|114|120,Zeus,C:\Users\Exauce\Documents\smart-contract-cgt\source\7b57ae5ad8fb8c5c3487feac77d39db4.sol,0,train,False,cgt_v1_label_conflict
7b72ec84631069a4a12a7c5a88cb8dae,137d7e4f5734eba637c180a37f3e2971202c14f319e9ba06c621d23fcb4f295e,1,1,1,0,1,front_running,front_running,114,EthRacer,C:\Users\Exauce\Documents\smart-contract-cgt\source\7b72ec84631069a4a12a7c5a88cb8dae.sol,0,train,False,cgt_v1_label_conflict
7be319d8a6c96e4f2e152755c24511dd,505005829d31fedbf65f87fbe8a4eeb2872c795654591f947cdc75ee17918331,0,5,0,5,4,bad_randomness|denial_service|reentrancy|unchecked_low_calls,,104|107|113|120|128,CodeSmells,C:\Users\Exauce\Documents\smart-contract-cgt\source\7be319d8a6c96e4f2e152755c24511dd.sol,0,train,True,
